153,7/1/2022,182,0.30, ,0, ,718, ,23.6,Y,101.7,Y,69.3,Y,81.5,Y,95,H,30,H,64,Y,68.3,Y,5.1, ,122.5, ,85.7,R
153,7/2/2022,183,0.30, ,0, ,745,R,20.2, ,94.1, ,61.1, ,76.0, ,93, ,39, ,66, ,63.8, ,6.0,Y,144.3,Y,85.9,R
153,7/3/2022,184,0.28, ,0, ,754,R,19.9, ,93.8, ,59.6, ,73.9, ,94, ,46, ,70, ,63.4, ,6.3,Y,150.2,Y,85.7,R
153,7/4/2022,185,0.27, ,0, ,742,R,18.7, ,86.0, ,59.1, ,71.0, ,98, ,48, ,72, ,61.7, ,6.4,Y,154.5,Y,82.0,Y
153,7/5/2022,186,0.27, ,0, ,727, ,19.7, ,93.6, ,60.5, ,73.2, ,91, ,46, ,71, ,63.1, ,5.9,Y,141.8,Y,82.5,Y
153,7/6/2022,187,0.24, ,0, ,674, ,20.2, ,84.7, ,62.8, ,72.8, ,89, ,55, ,74, ,63.8, ,4.7, ,112.3, ,--,S
153,7/7/2022,188,0.26, ,0, ,735, ,20.1, ,83.0, ,60.2, ,72.3, ,93, ,59, ,74, ,63.6, ,5.4, ,129.8, ,--,S
153,7/8/2022,189,0.26, ,0, ,746,R,20.6, ,85.9, ,61.4, ,71.0, ,95, ,54, ,79, ,64.4, ,5.0, ,119.0, ,--,S
153,7/9/2022,190,0.27, ,0, ,748,R,20.3, ,--,S,57.9, ,74.4,H,100,H,38,H,70, ,64.0, ,4.7, ,112.5, ,--,S
153,7/10/2022,191,0.28, ,0, ,743,R,21.4, ,94.2, ,57.7, ,77.0, ,96, ,43, ,67, ,65.4, ,4.3, ,104.3, ,--,S
153,7/11/2022,192,0.26, ,0, ,695, ,23.6, ,92.9, ,63.8, ,75.8, ,96, ,56, ,77, ,68.2, ,5.0, ,120.5, ,75.2, 
153,7/12/2022,193,0.24, ,0, ,674, ,22.5, ,90.9, ,64.8, ,74.5, ,96, ,54, ,77, ,66.9, ,5.0, ,118.9, ,73.8, 
153,7/13/2022,194,0.25, ,0, ,693, ,23.3, ,87.7, ,64.7, ,75.8, ,98, ,54, ,77, ,67.9, ,5.1, ,122.2, ,--,S
153,7/14/2022,195,0.25, ,0, ,685, ,21.5, ,84.4, ,63.8, ,73.9, ,93, ,56, ,75, ,65.5, ,5.0, ,119.0, ,85.1,Y
153,7/15/2022,196,0.26, ,0, ,710, ,24.0, ,95.0, ,64.1, ,77.8, ,94, ,51, ,74, ,68.7, ,4.7, ,111.7, ,76.8, 
153,7/16/2022,197,0.26, ,0, ,690, ,25.6,Y,95.7, ,69.3,Y,79.4, ,100, ,51, ,75,Y,70.7,Y,4.6, ,109.6, ,--,S
153,7/17/2022,198,0.25, ,0, ,641, ,25.2, ,100.5,Y,69.0, ,79.3, ,92, ,50, ,74, ,70.2, ,5.4, ,128.4, ,--,S
153,7/18/2022,199,0.27, ,0, ,675, ,25.9, ,--,S,69.8,Y,81.8,Y,95, ,47, ,70,Y,71.0,Y,4.7, ,113.0, ,--,S
153,7/19/2022,200,0.28,R,0, ,698, ,24.0, ,108.5,R,67.5, ,83.0,Y,97, ,38, ,62,Y,68.8,Y,4.3, ,103.4, ,--,S
153,7/20/2022,201,0.23, ,0.00, ,586, ,24.5, ,--,S,70.1,Y,80.8, ,95, ,41, ,68, ,69.4, ,3.9, ,92.8, ,--,S
153,7/21/2022,202,0.24, ,0, ,638, ,24.3, ,--,S,65.1, ,77.8,H,100,H,40,H,75, ,69.1, ,4.3, ,104.4, ,--,S
153,7/22/2022,203,0.23,R,0, ,652, ,25.0, ,87.9, ,66.3, ,75.7, ,100, ,56, ,82, ,69.9, ,4.6, ,110.5, ,--,S
153,7/23/2022,204,0.24, ,0, ,652, ,24.1, ,95.0, ,65.6, ,75.6, ,96, ,59, ,80, ,68.9, ,4.7, ,113.0, ,--,S
153,7/24/2022,205,0.23, ,0, ,643, ,23.1, ,86.6, ,64.8, ,74.5, ,94, ,58, ,79, ,67.6, ,4.7, ,112.5, ,--,S
153,7/25/2022,206,0.23, ,0, ,600, ,24.1, ,90.6, ,67.7, ,77.4, ,93, ,58, ,75, ,68.9, ,5.1, ,123.1, ,--,S
153,7/26/2022,207,0.27, ,0, ,683, ,21.7, ,92.3, ,67.6, ,77.0, ,94, ,38, ,68, ,65.8, ,5.4, ,129.0, ,--,S
153,7/27/2022,208,0.27, ,0, ,669, ,21.2, ,94.0, ,66.3, ,77.8, ,93, ,38, ,65, ,65.2, ,5.4, ,129.5, ,--,S
153,7/28/2022,209,0.26, ,0, ,635, ,24.8, ,--,S,66.7, ,80.9, ,100, ,37, ,69, ,69.7, ,5.3, ,127.1, ,--,S
153,7/29/2022,210,0.23, ,0, ,582, ,27.0, ,--,S,68.7, ,81.1, ,100, ,44, ,74, ,72.2, ,5.4, ,130.6, ,--,S
153,7/30/2022,211,0.23, ,0, ,559, ,24.9, ,92.6, ,71.9,Y,82.1,Y,90, ,42, ,66,Y,69.8,Y,5.2, ,124.5, ,--,S
153,7/31/2022,212,0.25, ,0, ,582, ,25.3, ,--,S,72.5,Y,83.5,Y,92,H,38,H,64,Y,70.3,Y,5.1, ,121.5, ,--,S
