150,12/1/2021,335,0.08,R,0.01, ,303, ,11.6, ,77.2, ,41.8, ,56.4, ,100, ,34, ,75, ,48.5, ,1.5, ,35.6, ,58.4, 
150,12/2/2021,336,0.06,R,0.01, ,246, ,13.7, ,65.3, ,51.4, ,56.1, ,100, ,67, ,89, ,52.9, ,1.3, ,32.1, ,60.1, 
150,12/3/2021,337,0.06, ,0, ,241, ,12.9, ,64.9, ,51.8, ,56.1, ,97, ,64, ,84, ,51.3, ,1.6, ,39.5, ,60.8, 
150,12/4/2021,338,0.04,R,0, ,187, ,12.8, ,62.9, ,53.9, ,56.4, ,88, ,68, ,82, ,51.1, ,1.5, ,37.2, ,60.9, 
150,12/5/2021,339,0.06,R,0, ,258, ,12.6, ,66.5, ,46.8, ,56.3, ,98, ,59, ,81, ,50.7, ,1.1, ,26.5, ,61.3, 
150,12/6/2021,340,0.06,R,0.01, ,278, ,12.1, ,66.2, ,42.4, ,54.7, ,97, ,64, ,83, ,49.5, ,1.0, ,24.6, ,59.2, 
150,12/7/2021,341,0.01, ,0.01, ,57, ,12.3, ,60.5, ,47.5, ,55.7, ,97, ,69, ,81, ,50.0, ,2.0, ,47.5, ,60.3, 
150,12/8/2021,342,0.07,R,0.00, ,272, ,12.5, ,68.1, ,47.1, ,56.9, ,97, ,54, ,79, ,50.5, ,1.7, ,41.8, ,59.1, 
150,12/9/2021,343,0.01, ,0.35, ,72, ,13.5, ,62.4, ,50.9, ,56.3, ,99, ,72, ,87, ,52.6, ,1.9, ,45.2, ,60.0, 
150,12/10/2021,344,0.03, ,0, ,141, ,10.5, ,59.8, ,45.2, ,51.7, ,94, ,56, ,80, ,45.7, ,1.2, ,28.0, ,57.3, 
150,12/11/2021,345,0.08,R,0.00, ,299, ,7.5, ,66.2, ,41.7, ,52.9, ,93, ,28, ,55, ,37.1, ,1.7, ,40.2, ,55.0, 
150,12/12/2021,346,0.07, ,0, ,296, ,8.0, ,64.8, ,38.5, ,51.4, ,86, ,35, ,62, ,38.7, ,1.7, ,39.9, ,53.6, 
150,12/13/2021,347,0.01,R,0, ,63, ,10.7, ,58.2, ,47.8, ,53.4, ,88, ,65, ,76, ,46.2, ,1.3, ,32.1, ,54.8, 
150,12/14/2021,348,0.01, ,1.34, ,44, ,11.7, ,58.5, ,50.0, ,54.0, ,98, ,59, ,82, ,48.6, ,5.0,Y,120.0,Y,56.2, 
150,12/15/2021,349,0.06,R,0, ,279, ,7.5, ,57.1, ,38.7, ,47.9, ,92, ,42, ,66, ,37.2, ,1.3, ,30.7, ,53.4, 
150,12/16/2021,350,0.06,R,0.02, ,274, ,8.9, ,59.1, ,34.8, ,48.7, ,97, ,40, ,76, ,41.5, ,1.7, ,40.6, ,51.9, 
150,12/17/2021,351,0.07,R,0.06, ,290, ,11.1, ,64.9, ,42.6, ,53.6, ,99, ,59, ,79, ,47.4, ,1.2, ,29.7, ,54.7, 
150,12/18/2021,352,0.07,R,0, ,306, ,6.9, ,67.5, ,35.1, ,50.3, ,96, ,23, ,56, ,35.0, ,1.1, ,26.2, ,52.3, 
150,12/19/2021,353,0.07, ,0.00, ,298, ,7.5, ,66.8, ,37.4, ,49.8, ,97, ,22, ,61, ,37.0, ,1.1, ,27.1, ,51.4, 
150,12/20/2021,354,0.05,R,0.00, ,243, ,8.7, ,68.6, ,35.9, ,50.9, ,93, ,27, ,69, ,41.0, ,1.1, ,25.7, ,50.9, 
150,12/21/2021,355,0.03,R,0, ,143, ,9.6, ,65.8, ,48.0, ,55.9, ,99, ,32, ,63, ,43.5, ,1.0, ,24.4, ,53.6, 
150,12/22/2021,356,0.05,R,0, ,191, ,10.6, ,65.7, ,44.6, ,55.5, ,100, ,38, ,70, ,46.1, ,1.3, ,30.0, ,54.1, 
150,12/23/2021,357,0.02,R,0.46, ,79, ,11.5, ,67.0, ,51.3, ,57.0, ,93, ,49, ,72, ,48.2, ,1.9, ,44.6, ,56.2, 
150,12/24/2021,358,0.04, ,0.38, ,165, ,13.4, ,60.8, ,50.8, ,56.2, ,100, ,71, ,87, ,52.3, ,3.0, ,72.5, ,56.5, 
150,12/25/2021,359,0.02,R,0.15, ,123, ,12.2, ,57.3, ,49.7, ,53.0, ,100, ,71, ,89, ,49.7, ,1.1, ,25.6, ,56.4, 
150,12/26/2021,360,0.06,R,0.33, ,253, ,9.8, ,57.3, ,44.6, ,51.7, ,97, ,52, ,75, ,44.0, ,1.7, ,40.4, ,55.4, 
150,12/27/2021,361,0.03,R,0.21, ,180, ,9.6, ,55.2, ,42.0, ,49.6, ,95, ,57, ,80, ,43.6, ,1.3, ,30.6, ,53.6, 
150,12/28/2021,362,0.03,R,0.02, ,162, ,10.1, ,55.2, ,45.6, ,50.6, ,94, ,66, ,81, ,44.9, ,1.4, ,33.9, ,54.2, 
150,12/29/2021,363,0.02,R,0.17, ,136, ,11.0, ,57.1, ,44.6, ,51.1, ,97, ,74, ,86, ,47.1, ,1.0, ,24.8, ,54.1, 
150,12/30/2021,364,0.04, ,0, ,204, ,11.5, ,64.6, ,50.9, ,56.5, ,88, ,60, ,74, ,48.2, ,1.4, ,33.4, ,55.5, 
150,12/31/2021,365,0.04,R,0, ,168, ,11.2, ,60.9, ,50.5, ,54.4, ,90, ,64, ,77, ,47.5, ,1.8, ,43.4, ,55.6, 
